,Target,Scenario,xvar_subset_code,Regression Model,Fold,Train Score,Test Score,Scenario / Variables
226,CO2eq,BASE_SSP2,all,RandomForestRegressor,1,0.9953626181483715,0.971526075562652,BASE_SSP2 / all
227,CO2eq,BASE_SSP2,all,RandomForestRegressor,2,0.9956343135102113,0.9754650238542276,BASE_SSP2 / all
228,CO2eq,BASE_SSP2,all,RandomForestRegressor,3,0.9954608378264435,0.9647320358730505,BASE_SSP2 / all
229,CO2eq,BASE_SSP2,all,RandomForestRegressor,4,0.9954794768084493,0.9709758113726654,BASE_SSP2 / all
230,CO2eq,BASE_SSP2,all,PySRRegressor,0,0.9622218366049703,0.9552199396134169,BASE_SSP2 / all
231,CO2eq,BASE_SSP2,all,PySRRegressor,1,0.9717579882709847,0.9709318449442245,BASE_SSP2 / all
232,CO2eq,BASE_SSP2,all,PySRRegressor,2,0.9734210037933776,0.9725234445905561,BASE_SSP2 / all
233,CO2eq,BASE_SSP2,all,PySRRegressor,3,0.9826916112465812,0.9820798323828953,BASE_SSP2 / all
234,CO2eq,BASE_SSP2,all,PySRRegressor,4,0.959398022949278,0.9676051099047899,BASE_SSP2 / all
235,CO2eq,BASE_SSP2,all,GPAFSRegressor,0,0.9886501437635358,0.9830731117711324,BASE_SSP2 / all
236,CO2eq,BASE_SSP2,all,GPAFSRegressor,1,0.9876674172182758,0.9872349789772163,BASE_SSP2 / all
237,CO2eq,BASE_SSP2,all,GPAFSRegressor,2,0.9888657314594103,0.9911525191648984,BASE_SSP2 / all
238,CO2eq,BASE_SSP2,all,GPAFSRegressor,3,0.8829150460237,0.8889494841056363,BASE_SSP2 / all
239,CO2eq,BASE_SSP2,all,GPAFSRegressor,4,0.9491035328413613,0.9495624869870625,BASE_SSP2 / all
240,CO2eq,1p5c_OS_SSP2,small,ElasticNet,0,0.6173598764035038,0.6100749128011322,1p5c_OS_SSP2 / small
241,CO2eq,1p5c_OS_SSP2,small,ElasticNet,1,0.6162006951668393,0.616817380463041,1p5c_OS_SSP2 / small
242,CO2eq,1p5c_OS_SSP2,small,ElasticNet,2,0.6209451656779271,0.5886167555470264,1p5c_OS_SSP2 / small
243,CO2eq,1p5c_OS_SSP2,small,ElasticNet,3,0.6156259881748345,0.6210225493150657,1p5c_OS_SSP2 / small
244,CO2eq,1p5c_OS_SSP2,small,ElasticNet,4,0.6085379754191889,0.6397585554476,1p5c_OS_SSP2 / small
245,CO2eq,1p5c_OS_SSP2,small,RandomForestRegressor,0,0.9987340751161652,0.9913627238468488,1p5c_OS_SSP2 / small
246,CO2eq,1p5c_OS_SSP2,small,RandomForestRegressor,1,0.9987134107244102,0.989922032373288,1p5c_OS_SSP2 / small
247,CO2eq,1p5c_OS_SSP2,small,RandomForestRegressor,2,0.9987578635849591,0.990516490669133,1p5c_OS_SSP2 / small
248,CO2eq,1p5c_OS_SSP2,small,RandomForestRegressor,3,0.9987817430838052,0.991144623225299,1p5c_OS_SSP2 / small
249,CO2eq,1p5c_OS_SSP2,small,RandomForestRegressor,4,0.9986641045775331,0.9914070575931275,1p5c_OS_SSP2 / small
250,CO2eq,1p5c_OS_SSP2,small,PySRRegressor,0,0.9497140458736179,0.9486843023069673,1p5c_OS_SSP2 / small
251,CO2eq,1p5c_OS_SSP2,small,PySRRegressor,1,0.9744398456504775,0.9390539510241059,1p5c_OS_SSP2 / small
252,CO2eq,1p5c_OS_SSP2,small,PySRRegressor,2,0.9569685470139807,0.961854664647456,1p5c_OS_SSP2 / small
253,CO2eq,1p5c_OS_SSP2,small,PySRRegressor,3,0.9647834205229529,0.9598469513578235,1p5c_OS_SSP2 / small
254,CO2eq,1p5c_OS_SSP2,small,PySRRegressor,4,0.9780397738176787,0.9785133375151407,1p5c_OS_SSP2 / small
255,CO2eq,1p5c_OS_SSP2,small,GPAFSRegressor,0,0.9800992877899997,0.9802005047171662,1p5c_OS_SSP2 / small
256,CO2eq,1p5c_OS_SSP2,small,GPAFSRegressor,1,0.9807653732989777,0.9800286682331051,1p5c_OS_SSP2 / small
257,CO2eq,1p5c_OS_SSP2,small,GPAFSRegressor,2,-0.09324995996422958,-0.05802163520709036,1p5c_OS_SSP2 / small
258,CO2eq,1p5c_OS_SSP2,small,GPAFSRegressor,3,-0.05864848647447962,-0.05292133414578859,1p5c_OS_SSP2 / small
259,CO2eq,1p5c_OS_SSP2,small,GPAFSRegressor,4,0.03095165747638362,0.031214517454140722,1p5c_OS_SSP2 / small
260,CO2eq,1p5c_OS_SSP2,all,ElasticNet,0,0.6173598764035038,0.6100749128011322,1p5c_OS_SSP2 / all
261,CO2eq,1p5c_OS_SSP2,all,ElasticNet,1,0.6162006951668393,0.616817380463041,1p5c_OS_SSP2 / all
262,CO2eq,1p5c_OS_SSP2,all,ElasticNet,2,0.6209451656779271,0.5886167555470265,1p5c_OS_SSP2 / all
263,CO2eq,1p5c_OS_SSP2,all,ElasticNet,3,0.6156259881748346,0.6210225493150656,1p5c_OS_SSP2 / all
264,CO2eq,1p5c_OS_SSP2,all,ElasticNet,4,0.6085379754191889,0.6397585554476,1p5c_OS_SSP2 / all
265,CO2eq,1p5c_OS_SSP2,all,RandomForestRegressor,0,0.9992530119236129,0.995095886155018,1p5c_OS_SSP2 / all
266,CO2eq,1p5c_OS_SSP2,all,RandomForestRegressor,1,0.9993243395292172,0.9949167480000859,1p5c_OS_SSP2 / all
267,CO2eq,1p5c_OS_SSP2,all,RandomForestRegressor,2,0.9992828207406573,0.9956331746223338,1p5c_OS_SSP2 / all
268,CO2eq,1p5c_OS_SSP2,all,RandomForestRegressor,3,0.9993341023899477,0.995344432074022,1p5c_OS_SSP2 / all
269,CO2eq,1p5c_OS_SSP2,all,RandomForestRegressor,4,0.9992856676247119,0.9956907183798883,1p5c_OS_SSP2 / all
270,CO2eq,1p5c_OS_SSP2,all,PySRRegressor,0,0.9670120923186958,0.9657938784399646,1p5c_OS_SSP2 / all
271,CO2eq,1p5c_OS_SSP2,all,PySRRegressor,1,0.9541544806746766,0.952446903572429,1p5c_OS_SSP2 / all
272,CO2eq,1p5c_OS_SSP2,all,PySRRegressor,2,0.9734573109146718,0.975761265075914,1p5c_OS_SSP2 / all
273,CO2eq,1p5c_OS_SSP2,all,PySRRegressor,3,0.9717014566420945,0.9654684050839187,1p5c_OS_SSP2 / all
274,CO2eq,1p5c_OS_SSP2,all,PySRRegressor,4,0.9307399750767553,0.9312478829716447,1p5c_OS_SSP2 / all
275,CO2eq,1p5c_OS_SSP2,all,GPAFSRegressor,0,-0.07304873480478324,-0.08998431775566162,1p5c_OS_SSP2 / all
276,CO2eq,1p5c_OS_SSP2,all,GPAFSRegressor,1,0.9834306687015566,0.9806269524803393,1p5c_OS_SSP2 / all
277,CO2eq,1p5c_OS_SSP2,all,GPAFSRegressor,2,0.9800402823473937,0.98322628199491,1p5c_OS_SSP2 / all
278,CO2eq,1p5c_OS_SSP2,all,GPAFSRegressor,3,0.9838661346421755,0.9826305513599761,1p5c_OS_SSP2 / all
279,CO2eq,1p5c_OS_SSP2,all,GPAFSRegressor,4,-0.07407698575998434,-0.0780969202557582,1p5c_OS_SSP2 / all
280,CO2eq,2C_SSP2,small,ElasticNet,0,0.8017897533128746,0.8119121284331153,2C_SSP2 / small
281,CO2eq,2C_SSP2,small,ElasticNet,1,0.7988602206798536,0.8144404443116566,2C_SSP2 / small
282,CO2eq,2C_SSP2,small,ElasticNet,2,0.8076513380505406,0.7829033441397024,2C_SSP2 / small
283,CO2eq,2C_SSP2,small,ElasticNet,3,0.8052466869863932,0.7910146310708788,2C_SSP2 / small
284,CO2eq,2C_SSP2,small,ElasticNet,4,0.7980523534955328,0.8071785636640983,2C_SSP2 / small
285,CO2eq,2C_SSP2,small,RandomForestRegressor,0,0.9990116584020052,0.9945203677579917,2C_SSP2 / small
286,CO2eq,2C_SSP2,small,RandomForestRegressor,1,0.9991752101136795,0.9906528943901988,2C_SSP2 / small
287,CO2eq,2C_SSP2,small,RandomForestRegressor,2,0.9990461641859333,0.9923753101757132,2C_SSP2 / small
288,CO2eq,2C_SSP2,small,RandomForestRegressor,3,0.9990541246326553,0.9940109163748798,2C_SSP2 / small
289,CO2eq,2C_SSP2,small,RandomForestRegressor,4,0.9989914438909216,0.9948205700677863,2C_SSP2 / small
290,CO2eq,2C_SSP2,small,PySRRegressor,0,0.9737788014928155,0.9687612558598225,2C_SSP2 / small
291,CO2eq,2C_SSP2,small,PySRRegressor,1,0.9745294688087593,0.9671036971814483,2C_SSP2 / small
292,CO2eq,2C_SSP2,small,PySRRegressor,2,0.9721697085371735,0.9763600410211811,2C_SSP2 / small
293,CO2eq,2C_SSP2,small,PySRRegressor,3,0.9722378217868434,0.9759641722849531,2C_SSP2 / small
294,CO2eq,2C_SSP2,small,PySRRegressor,4,0.9700941225905424,0.9726751168763093,2C_SSP2 / small
295,CO2eq,2C_SSP2,small,GPAFSRegressor,0,0.9821011751162876,0.9814279944666018,2C_SSP2 / small
296,CO2eq,2C_SSP2,small,GPAFSRegressor,1,0.9902255510927688,0.9868749882902303,2C_SSP2 / small
297,CO2eq,2C_SSP2,small,GPAFSRegressor,2,0.029656995955461563,0.01787013965077644,2C_SSP2 / small
298,CO2eq,2C_SSP2,small,GPAFSRegressor,3,0.9868047811500876,0.9864554486118136,2C_SSP2 / small
299,CO2eq,2C_SSP2,small,GPAFSRegressor,4,0.9850189254649381,0.9867349706524149,2C_SSP2 / small
300,CO2eq,2C_SSP2,all,ElasticNet,0,0.8017897533128746,0.8119121284331153,2C_SSP2 / all
301,CO2eq,2C_SSP2,all,ElasticNet,1,0.7988602206798536,0.8144404443116566,2C_SSP2 / all
302,CO2eq,2C_SSP2,all,ElasticNet,2,0.8076513380505406,0.7829033441397024,2C_SSP2 / all
303,CO2eq,2C_SSP2,all,ElasticNet,3,0.8052466869863932,0.7910146310708788,2C_SSP2 / all
304,CO2eq,2C_SSP2,all,ElasticNet,4,0.7980523534955328,0.8071785636640983,2C_SSP2 / all
305,CO2eq,2C_SSP2,all,RandomForestRegressor,0,0.9994289797795763,0.995979887475396,2C_SSP2 / all
306,CO2eq,2C_SSP2,all,RandomForestRegressor,1,0.9995106449813034,0.9943518066130326,2C_SSP2 / all
307,CO2eq,2C_SSP2,all,RandomForestRegressor,2,0.9994337153633442,0.9967746461870358,2C_SSP2 / all
308,CO2eq,2C_SSP2,all,RandomForestRegressor,3,0.9993702680469938,0.9969590326938482,2C_SSP2 / all
309,CO2eq,2C_SSP2,all,RandomForestRegressor,4,0.9994200877882629,0.9962813332950498,2C_SSP2 / all
310,CO2eq,2C_SSP2,all,PySRRegressor,0,0.9731278033070946,0.9680830426785983,2C_SSP2 / all
311,CO2eq,2C_SSP2,all,PySRRegressor,1,0.9724056592821805,0.964383124140074,2C_SSP2 / all
312,CO2eq,2C_SSP2,all,PySRRegressor,2,0.9711011302114868,0.9739148928416358,2C_SSP2 / all
313,CO2eq,2C_SSP2,all,PySRRegressor,3,0.9721753381430928,0.9757738477984538,2C_SSP2 / all
314,CO2eq,2C_SSP2,all,PySRRegressor,4,0.9724253676416965,0.9747415503653936,2C_SSP2 / all
315,CO2eq,2C_SSP2,all,GPAFSRegressor,0,0.9877498369263086,0.9872795876876682,2C_SSP2 / all
316,CO2eq,2C_SSP2,all,GPAFSRegressor,1,0.9744875925826592,0.9665535984364674,2C_SSP2 / all
317,CO2eq,2C_SSP2,all,GPAFSRegressor,2,0.3291636332985558,0.34932354586303727,2C_SSP2 / all
318,CO2eq,2C_SSP2,all,GPAFSRegressor,3,0.01425052041943553,0.0141157622041016,2C_SSP2 / all
319,CO2eq,2C_SSP2,all,GPAFSRegressor,4,0.3922273201286599,0.38430631688499883,2C_SSP2 / all
320,CO2eq,2C_SSP2_DA30,small,ElasticNet,0,0.652151926731193,0.6602741803656172,2C_SSP2_DA30 / small
321,CO2eq,2C_SSP2_DA30,small,ElasticNet,1,0.6529295059678732,0.6654028907809977,2C_SSP2_DA30 / small
322,CO2eq,2C_SSP2_DA30,small,ElasticNet,2,0.6598982660590136,0.6214587671506182,2C_SSP2_DA30 / small
323,CO2eq,2C_SSP2_DA30,small,ElasticNet,3,0.6544302056407887,0.6442401210612125,2C_SSP2_DA30 / small
324,CO2eq,2C_SSP2_DA30,small,ElasticNet,4,0.6460271800937678,0.6701638059627752,2C_SSP2_DA30 / small
325,CO2eq,2C_SSP2_DA30,small,RandomForestRegressor,0,0.9988037135783938,0.9934935566672202,2C_SSP2_DA30 / small
326,CO2eq,2C_SSP2_DA30,small,RandomForestRegressor,1,0.998926966403147,0.9890662333830667,2C_SSP2_DA30 / small
327,CO2eq,2C_SSP2_DA30,small,RandomForestRegressor,2,0.9988672497489451,0.9911001696620264,2C_SSP2_DA30 / small
328,CO2eq,2C_SSP2_DA30,small,RandomForestRegressor,3,0.9988515896262323,0.9915705362020938,2C_SSP2_DA30 / small
329,CO2eq,2C_SSP2_DA30,small,RandomForestRegressor,4,0.9987781799132855,0.9931800522423225,2C_SSP2_DA30 / small
330,CO2eq,2C_SSP2_DA30,small,PySRRegressor,0,0.9099376061904619,0.9104938149272959,2C_SSP2_DA30 / small
331,CO2eq,2C_SSP2_DA30,small,PySRRegressor,1,0.9244144889673356,0.816023808080222,2C_SSP2_DA30 / small
332,CO2eq,2C_SSP2_DA30,small,PySRRegressor,2,0.878141689929197,0.8646632084858712,2C_SSP2_DA30 / small
333,CO2eq,2C_SSP2_DA30,small,PySRRegressor,3,0.9115313477914581,0.9051553076638214,2C_SSP2_DA30 / small
334,CO2eq,2C_SSP2_DA30,small,PySRRegressor,4,0.9070776056014356,0.9101378329153444,2C_SSP2_DA30 / small
335,CO2eq,2C_SSP2_DA30,small,GPAFSRegressor,0,0.6592144090087935,0.6360514219362648,2C_SSP2_DA30 / small
336,CO2eq,2C_SSP2_DA30,small,GPAFSRegressor,1,0.9840096253370425,0.9767700743029225,2C_SSP2_DA30 / small
337,CO2eq,2C_SSP2_DA30,small,GPAFSRegressor,2,-0.013127265696192048,-0.042981921989708516,2C_SSP2_DA30 / small
338,CO2eq,2C_SSP2_DA30,small,GPAFSRegressor,3,0.9839565529838252,0.9842988909892493,2C_SSP2_DA30 / small
339,CO2eq,2C_SSP2_DA30,small,GPAFSRegressor,4,-0.04724783779533026,-0.046342989319183125,2C_SSP2_DA30 / small
340,CO2eq,2C_SSP2_DA30,all,ElasticNet,0,0.652151926731193,0.6602741803656172,2C_SSP2_DA30 / all
341,CO2eq,2C_SSP2_DA30,all,ElasticNet,1,0.6529295059678732,0.6654028907809977,2C_SSP2_DA30 / all
342,CO2eq,2C_SSP2_DA30,all,ElasticNet,2,0.6598982660590136,0.6214587671506182,2C_SSP2_DA30 / all
343,CO2eq,2C_SSP2_DA30,all,ElasticNet,3,0.6544302056407887,0.6442401210612125,2C_SSP2_DA30 / all
344,CO2eq,2C_SSP2_DA30,all,ElasticNet,4,0.6460271800937678,0.6701638059627752,2C_SSP2_DA30 / all
345,CO2eq,2C_SSP2_DA30,all,RandomForestRegressor,0,0.9993812494118711,0.9967690436955031,2C_SSP2_DA30 / all
346,CO2eq,2C_SSP2_DA30,all,RandomForestRegressor,1,0.9994769456760736,0.9947958220623597,2C_SSP2_DA30 / all
347,CO2eq,2C_SSP2_DA30,all,RandomForestRegressor,2,0.9994240872386401,0.9968949475335769,2C_SSP2_DA30 / all
348,CO2eq,2C_SSP2_DA30,all,RandomForestRegressor,3,0.9994252755428648,0.9954714746661013,2C_SSP2_DA30 / all
349,CO2eq,2C_SSP2_DA30,all,RandomForestRegressor,4,0.9994065614625295,0.9964270694436571,2C_SSP2_DA30 / all
350,CO2eq,2C_SSP2_DA30,all,PySRRegressor,0,0.9151595571417549,0.9078689454560712,2C_SSP2_DA30 / all
351,CO2eq,2C_SSP2_DA30,all,PySRRegressor,1,0.9203353495748732,0.8381834598079785,2C_SSP2_DA30 / all
352,CO2eq,2C_SSP2_DA30,all,PySRRegressor,2,0.8990056290913542,0.9058241539956023,2C_SSP2_DA30 / all
353,CO2eq,2C_SSP2_DA30,all,PySRRegressor,3,0.912885249758267,0.9048703295058848,2C_SSP2_DA30 / all
354,CO2eq,2C_SSP2_DA30,all,PySRRegressor,4,0.9119031779852401,0.9191475139964731,2C_SSP2_DA30 / all
355,CO2eq,2C_SSP2_DA30,all,GPAFSRegressor,0,0.9646738079782449,0.9680481702129308,2C_SSP2_DA30 / all
356,CO2eq,2C_SSP2_DA30,all,GPAFSRegressor,1,0.022749322137346484,0.017922817095104016,2C_SSP2_DA30 / all
357,CO2eq,2C_SSP2_DA30,all,GPAFSRegressor,2,0.9847883654611538,0.9838112879015812,2C_SSP2_DA30 / all
358,CO2eq,2C_SSP2_DA30,all,GPAFSRegressor,3,-0.014907092347210993,-0.021883387559991307,2C_SSP2_DA30 / all
359,CO2eq,2C_SSP2_DA30,all,GPAFSRegressor,4,-0.0490063489497079,-0.048049873372712604,2C_SSP2_DA30 / all
360,CO2eq,ALL,small_inc_enc,ElasticNet,0,0.6798113586979633,-6.505136000780417,ALL / small_inc_enc
361,CO2eq,ALL,small_inc_enc,ElasticNet,1,0.7483586669968185,0.679758289452302,ALL / small_inc_enc
362,CO2eq,ALL,small_inc_enc,ElasticNet,2,0.7568977411657786,0.5410983455423206,ALL / small_inc_enc
363,CO2eq,ALL,small_inc_enc,ElasticNet,3,0.7792174530195225,0.4686712382663044,ALL / small_inc_enc
364,CO2eq,ALL,small_inc_enc,ElasticNet,4,0.7716201564746973,0.3976648861926557,ALL / small_inc_enc
365,CO2eq,ALL,small_inc_enc,RandomForestRegressor,0,0.9989949478907245,0.06288964746813996,ALL / small_inc_enc
366,CO2eq,ALL,small_inc_enc,RandomForestRegressor,1,0.9983399112663632,0.9892178033602907,ALL / small_inc_enc
367,CO2eq,ALL,small_inc_enc,RandomForestRegressor,2,0.9981345856176392,0.9953579830537793,ALL / small_inc_enc
368,CO2eq,ALL,small_inc_enc,RandomForestRegressor,3,0.9982145272862025,0.9961970928710306,ALL / small_inc_enc
369,CO2eq,ALL,small_inc_enc,RandomForestRegressor,4,0.998189293846932,0.9939727961612321,ALL / small_inc_enc
370,CO2eq,ALL,small_inc_enc,PySRRegressor,0,0.8669681763438664,-3.2446223073324836,ALL / small_inc_enc
371,CO2eq,ALL,small_inc_enc,PySRRegressor,1,0.8789753750743119,0.9161117704085523,ALL / small_inc_enc
372,CO2eq,ALL,small_inc_enc,PySRRegressor,2,0.8873452249711751,0.7911455467235895,ALL / small_inc_enc
373,CO2eq,ALL,small_inc_enc,PySRRegressor,3,0.8612296230011631,0.6674612821757631,ALL / small_inc_enc
374,CO2eq,ALL,small_inc_enc,PySRRegressor,4,0.8942883302278525,0.6898727851334128,ALL / small_inc_enc
375,CO2eq,ALL,small_inc_enc,GPAFSRegressor,0,-0.03701378137370637,-88.42196351288717,ALL / small_inc_enc
376,CO2eq,ALL,small_inc_enc,GPAFSRegressor,1,-0.1819516302738824,0.2470368965733859,ALL / small_inc_enc
377,CO2eq,ALL,small_inc_enc,GPAFSRegressor,2,-0.39193188954842806,0.010697889791628667,ALL / small_inc_enc
378,CO2eq,ALL,small_inc_enc,GPAFSRegressor,3,0.5492343686957779,0.16088037244445952,ALL / small_inc_enc
379,CO2eq,ALL,small_inc_enc,GPAFSRegressor,4,-0.37353263346618615,-0.02219966153377384,ALL / small_inc_enc
380,CO2eq,ALL,all_inc_enc,ElasticNet,0,0.6798113586979633,-6.505136000780417,ALL / all_inc_enc
381,CO2eq,ALL,all_inc_enc,ElasticNet,1,0.7483586669968185,0.679758289452302,ALL / all_inc_enc
382,CO2eq,ALL,all_inc_enc,ElasticNet,2,0.7568977411657786,0.5410983455423206,ALL / all_inc_enc
383,CO2eq,ALL,all_inc_enc,ElasticNet,3,0.7792174530195225,0.4686712382663044,ALL / all_inc_enc
384,CO2eq,ALL,all_inc_enc,ElasticNet,4,0.7716201564746973,0.3976648861926557,ALL / all_inc_enc
385,CO2eq,ALL,all_inc_enc,RandomForestRegressor,0,0.9996750138962143,0.8582451507346136,ALL / all_inc_enc
386,CO2eq,ALL,all_inc_enc,RandomForestRegressor,1,0.9997933425088844,0.9973168756328009,ALL / all_inc_enc
387,CO2eq,ALL,all_inc_enc,RandomForestRegressor,2,0.9997944125515953,0.9974322405217765,ALL / all_inc_enc
388,CO2eq,ALL,all_inc_enc,RandomForestRegressor,3,0.9997907841323135,0.9973142665334389,ALL / all_inc_enc
389,CO2eq,ALL,all_inc_enc,RandomForestRegressor,4,0.9997874682643648,0.9951824687417604,ALL / all_inc_enc
390,CO2eq,ALL,all_inc_enc,PySRRegressor,0,0.7652262488241539,-13.299178307061757,ALL / all_inc_enc
391,CO2eq,ALL,all_inc_enc,PySRRegressor,1,0.8053760002539903,0.8509238876236804,ALL / all_inc_enc
392,CO2eq,ALL,all_inc_enc,PySRRegressor,2,0.9161131339551676,0.8593333450728722,ALL / all_inc_enc
393,CO2eq,ALL,all_inc_enc,PySRRegressor,3,0.8996093581543695,0.7279097041820147,ALL / all_inc_enc
394,CO2eq,ALL,all_inc_enc,PySRRegressor,4,0.9041739211030062,0.7243877850704332,ALL / all_inc_enc
395,CO2eq,ALL,all_inc_enc,GPAFSRegressor,0,-0.09929383884848986,-96.90980289933019,ALL / all_inc_enc
396,CO2eq,ALL,all_inc_enc,GPAFSRegressor,1,0.8574814844670499,0.8072087963752279,ALL / all_inc_enc
397,CO2eq,ALL,all_inc_enc,GPAFSRegressor,2,0.9225280311278745,0.8662052953182106,ALL / all_inc_enc
398,CO2eq,ALL,all_inc_enc,GPAFSRegressor,3,0.9053612764808092,0.7655281879572634,ALL / all_inc_enc
399,CO2eq,ALL,all_inc_enc,GPAFSRegressor,4,0.9511730469560645,0.8521772851036641,ALL / all_inc_enc
400,GConsumption,BASE_SSP2,small,ElasticNet,0,0.0014868477890745968,-0.006079650135552006,BASE_SSP2 / small
401,GConsumption,BASE_SSP2,small,ElasticNet,1,0.002262262883620636,-0.0006091135209613796,BASE_SSP2 / small
402,GConsumption,BASE_SSP2,small,ElasticNet,2,0.0013096348051446771,9.807058760236131e-05,BASE_SSP2 / small
403,GConsumption,BASE_SSP2,small,ElasticNet,3,0.0015563812225627416,0.0014950391309945799,BASE_SSP2 / small
404,GConsumption,BASE_SSP2,small,ElasticNet,4,0.0030981391428593907,-0.009798715861970564,BASE_SSP2 / small
405,GConsumption,BASE_SSP2,small,RandomForestRegressor,0,0.8583507282406083,0.09226892508761286,BASE_SSP2 / small
406,GConsumption,BASE_SSP2,small,RandomForestRegressor,1,0.8667745540532774,0.03392586944461151,BASE_SSP2 / small
407,GConsumption,BASE_SSP2,small,RandomForestRegressor,2,0.8716444706939458,-0.09757898165948342,BASE_SSP2 / small
408,GConsumption,BASE_SSP2,small,RandomForestRegressor,3,0.8625538951896775,-0.0423262734069938,BASE_SSP2 / small
409,GConsumption,BASE_SSP2,small,RandomForestRegressor,4,0.8538681712538801,0.07827325993805812,BASE_SSP2 / small
410,GConsumption,BASE_SSP2,small,PySRRegressor,0,0.03376086812109036,0.09686032332252048,BASE_SSP2 / small
411,GConsumption,BASE_SSP2,small,PySRRegressor,1,0.0008871901561471329,-0.0009122905684060267,BASE_SSP2 / small
412,GConsumption,BASE_SSP2,small,PySRRegressor,2,0.08247433181522923,-0.09677501656662568,BASE_SSP2 / small
413,GConsumption,BASE_SSP2,small,PySRRegressor,3,0.0663012945852185,-0.0469034076600674,BASE_SSP2 / small
414,GConsumption,BASE_SSP2,small,PySRRegressor,4,0.045556374001977984,0.03744080812655226,BASE_SSP2 / small
415,GConsumption,BASE_SSP2,small,GPAFSRegressor,0,-47.242038240886934,-57.52342531756316,BASE_SSP2 / small
416,GConsumption,BASE_SSP2,small,GPAFSRegressor,1,0.10911767760650348,0.1800190184045264,BASE_SSP2 / small
417,GConsumption,BASE_SSP2,small,GPAFSRegressor,2,-149.8060410943731,-143.55559473647708,BASE_SSP2 / small
418,GConsumption,BASE_SSP2,small,GPAFSRegressor,3,0.07613299528866802,-0.07903957521418348,BASE_SSP2 / small
419,GConsumption,BASE_SSP2,small,GPAFSRegressor,4,0.12821533968690313,0.11308760040891641,BASE_SSP2 / small
420,GConsumption,BASE_SSP2,all,ElasticNet,0,0.014788572410995737,0.006345321176879026,BASE_SSP2 / all
421,GConsumption,BASE_SSP2,all,ElasticNet,1,0.014304618284010417,0.011067031726741283,BASE_SSP2 / all
422,GConsumption,BASE_SSP2,all,ElasticNet,2,0.013304591772870467,0.012754940018184668,BASE_SSP2 / all
423,GConsumption,BASE_SSP2,all,ElasticNet,3,0.014060481116104251,0.01441472517409137,BASE_SSP2 / all
424,GConsumption,BASE_SSP2,all,ElasticNet,4,0.015419223704431162,0.002720902125827873,BASE_SSP2 / all
425,GConsumption,BASE_SSP2,all,RandomForestRegressor,0,0.9970966144591009,0.980895739322419,BASE_SSP2 / all
426,GConsumption,BASE_SSP2,all,RandomForestRegressor,1,0.9968167866015595,0.9797213203926697,BASE_SSP2 / all
427,GConsumption,BASE_SSP2,all,RandomForestRegressor,2,0.9970693534274571,0.9850178860675622,BASE_SSP2 / all
428,GConsumption,BASE_SSP2,all,RandomForestRegressor,3,0.9973267077001725,0.9820957552790928,BASE_SSP2 / all
429,GConsumption,BASE_SSP2,all,RandomForestRegressor,4,0.9971176904174096,0.9811543608975909,BASE_SSP2 / all
430,GConsumption,BASE_SSP2,all,PySRRegressor,0,0.9909516080156615,0.9898350783657648,BASE_SSP2 / all
431,GConsumption,BASE_SSP2,all,PySRRegressor,1,0.99358613098481,0.9926007382778419,BASE_SSP2 / all
432,GConsumption,BASE_SSP2,all,PySRRegressor,2,0.9851210072881396,0.9860963788174643,BASE_SSP2 / all
433,GConsumption,BASE_SSP2,all,PySRRegressor,3,0.9901683543980235,0.9898003809850872,BASE_SSP2 / all
434,GConsumption,BASE_SSP2,all,PySRRegressor,4,0.9931297107427393,0.9942284207113319,BASE_SSP2 / all
435,GConsumption,BASE_SSP2,all,GPAFSRegressor,0,0.9925934712812168,0.9900161439856265,BASE_SSP2 / all
436,GConsumption,BASE_SSP2,all,GPAFSRegressor,1,0.5109114517486201,0.4925984162150865,BASE_SSP2 / all
437,GConsumption,BASE_SSP2,all,GPAFSRegressor,2,0.3583940898057748,0.3859442698833674,BASE_SSP2 / all
438,GConsumption,BASE_SSP2,all,GPAFSRegressor,3,0.9942254167145343,0.9932310108139327,BASE_SSP2 / all
439,GConsumption,BASE_SSP2,all,GPAFSRegressor,4,0.9931179820099038,0.9941935931571909,BASE_SSP2 / all
440,GConsumption,1p5c_OS_SSP2,small,ElasticNet,0,0.4997075549039548,0.5271461596845166,1p5c_OS_SSP2 / small
441,GConsumption,1p5c_OS_SSP2,small,ElasticNet,1,0.516924116953316,0.48314309219413065,1p5c_OS_SSP2 / small
442,GConsumption,1p5c_OS_SSP2,small,ElasticNet,2,0.5291519536330105,0.4532104487162826,1p5c_OS_SSP2 / small
443,GConsumption,1p5c_OS_SSP2,small,ElasticNet,3,0.510498689435305,0.5344052569548139,1p5c_OS_SSP2 / small
444,GConsumption,1p5c_OS_SSP2,small,ElasticNet,4,0.5014477374329711,0.5287977353654725,1p5c_OS_SSP2 / small
445,GConsumption,1p5c_OS_SSP2,small,RandomForestRegressor,0,0.9447776150503111,0.7467779367418026,1p5c_OS_SSP2 / small
446,GConsumption,1p5c_OS_SSP2,small,RandomForestRegressor,1,0.9510198444485278,0.6726661249387842,1p5c_OS_SSP2 / small
447,GConsumption,1p5c_OS_SSP2,small,RandomForestRegressor,2,0.9575672126460912,0.4739809454258018,1p5c_OS_SSP2 / small
448,GConsumption,1p5c_OS_SSP2,small,RandomForestRegressor,3,0.9501637708261438,0.582098244200598,1p5c_OS_SSP2 / small
